rank	file	frame	status	res_before	res_after	n_match	spread
502	0502_nbacourt_0884_frame_0004_png.rf.a92f57.jpg	nbacourt_0884_frame_0004_png.rf.a92f57	KEPT	1.322352409362793	1.322352409362793	121	0.327
503	0503_nbacourt_0679_frame_0003_png.rf.b07c91.jpg	nbacourt_0679_frame_0003_png.rf.b07c91	SNAPPED	1.9559054374694824	1.3221155405044556	87	0.259
504	0504_nbacourt_1551_frame_0008_png.rf.7e221b.jpg	nbacourt_1551_frame_0008_png.rf.7e221b	KEPT	1.3220552206039429	1.3220552206039429	67	0.273
505	0505_nbacourt_1043_frame_0005_png.rf.763d08.jpg	nbacourt_1043_frame_0005_png.rf.763d08	KEPT	1.3220336437225342	1.3220336437225342	85	0.347
506	0506_nbacourt_0714_frame_0003_png.rf.d2a10d.jpg	nbacourt_0714_frame_0003_png.rf.d2a10d	KEPT	1.3210090398788452	1.3210090398788452	91	0.299
507	0507_nbacourt_0856_frame_0004_png.rf.81a8f1.jpg	nbacourt_0856_frame_0004_png.rf.81a8f1	SNAPPED	1.5332040786743164	1.3197271823883057	52	0.486
508	0508_nbacourt_0524_frame_0002_png.rf.f419fb.jpg	nbacourt_0524_frame_0002_png.rf.f419fb	KEPT	1.3178138732910156	1.3178138732910156	116	0.457
509	0509_nbacourt_0108_frame_0000_png.rf.c4bef8.jpg	nbacourt_0108_frame_0000_png.rf.c4bef8	KEPT	1.3169782161712646	1.3169782161712646	136	0.239
510	0510_nbacourt_1966_frame_0030_png.rf.e95ffc.jpg	nbacourt_1966_frame_0030_png.rf.e95ffc	KEPT	1.316146969795227	1.316146969795227	69	0.394
511	0511_nbacourt_1867_frame_0014_png.rf.76f375.jpg	nbacourt_1867_frame_0014_png.rf.76f375	KEPT	1.3147233724594116	1.3147233724594116	73	0.164
512	0512_nbacourt_0270_frame_0001_png.rf.af84cb.jpg	nbacourt_0270_frame_0001_png.rf.af84cb	KEPT	1.3110072612762451	1.3110072612762451	54	0.422
513	0513_nbacourt_0875_frame_0004_png.rf.9b9f31.jpg	nbacourt_0875_frame_0004_png.rf.9b9f31	KEPT	1.3075015544891357	1.3075015544891357	85	0.191
514	0514_nbacourt_0125_frame_0000_png.rf.e7a6e4.jpg	nbacourt_0125_frame_0000_png.rf.e7a6e4	KEPT	1.3071465492248535	1.3071465492248535	133	0.239
515	0515_nbacourt_2094_frame_0006_png.rf.e53021.jpg	nbacourt_2094_frame_0006_png.rf.e53021	KEPT	1.3043773174285889	1.3043773174285889	125	0.194
516	0516_nbacourt_0360_frame_0002_png.rf.310a2a.jpg	nbacourt_0360_frame_0002_png.rf.310a2a	KEPT	1.3008438348770142	1.3008438348770142	69	0.270
517	0517_nbacourt_2121_frame_0008_png.rf.a745c9.jpg	nbacourt_2121_frame_0008_png.rf.a745c9	KEPT	1.2945843935012817	1.2945843935012817	99	0.303
518	0518_nbacourt_0948_frame_0005_png.rf.005fc5.jpg	nbacourt_0948_frame_0005_png.rf.005fc5	KEPT	1.2943683862686157	1.2943683862686157	112	0.407
519	0519_nbacourt_0519_frame_0002_png.rf.ea67ce.jpg	nbacourt_0519_frame_0002_png.rf.ea67ce	SNAPPED	1.831659197807312	1.2933547496795654	72	0.329
520	0520_nbacourt_0573_frame_0003_png.rf.324041.jpg	nbacourt_0573_frame_0003_png.rf.324041	KEPT	1.2914944887161255	1.2914944887161255	71	0.283
521	0521_nbacourt_2138_frame_0010_png.rf.630f3a.jpg	nbacourt_2138_frame_0010_png.rf.630f3a	KEPT	1.2874010801315308	1.2874010801315308	117	0.322
522	0522_nbacourt_0287_frame_0001_png.rf.bde390.jpg	nbacourt_0287_frame_0001_png.rf.bde390	KEPT	1.286585807800293	1.286585807800293	88	0.388
523	0523_nbacourt_0887_frame_0004_png.rf.aa8e7a.jpg	nbacourt_0887_frame_0004_png.rf.aa8e7a	KEPT	1.285742998123169	1.285742998123169	81	0.228
524	0524_nbacourt_0385_frame_0002_png.rf.4d4eab.jpg	nbacourt_0385_frame_0002_png.rf.4d4eab	SNAPPED	1.723990559577942	1.2783286571502686	62	0.419
525	0525_nbacourt_2169_frame_0000_png.rf.0aa399.jpg	nbacourt_2169_frame_0000_png.rf.0aa399	KEPT	1.2767366170883179	1.2767366170883179	106	0.316
526	0526_nbacourt_1278_frame_0006_png.rf.b5f243.jpg	nbacourt_1278_frame_0006_png.rf.b5f243	KEPT	1.270316243171692	1.270316243171692	90	0.260
527	0527_nbacourt_0201_frame_0001_png.rf.51d759.jpg	nbacourt_0201_frame_0001_png.rf.51d759	KEPT	1.2683064937591553	1.2683064937591553	88	0.349
528	0528_nbacourt_0694_frame_0003_png.rf.c0ff60.jpg	nbacourt_0694_frame_0003_png.rf.c0ff60	SNAPPED	1.5821826457977295	1.2667412757873535	63	0.626
529	0529_nbacourt_0925_frame_0004_png.rf.e45bbe.jpg	nbacourt_0925_frame_0004_png.rf.e45bbe	KEPT	1.2652974128723145	1.2652974128723145	84	0.270
530	0530_nbacourt_1375_frame_0007_png.rf.3891bf.jpg	nbacourt_1375_frame_0007_png.rf.3891bf	KEPT	1.2646234035491943	1.2646234035491943	142	0.439
531	0531_nbacourt_0384_frame_0002_png.rf.4bed94.jpg	nbacourt_0384_frame_0002_png.rf.4bed94	KEPT	1.2643276453018188	1.2643276453018188	37	0.282
532	0532_nbacourt_0596_frame_0003_png.rf.4b4e51.jpg	nbacourt_0596_frame_0003_png.rf.4b4e51	KEPT	1.2638453245162964	1.2638453245162964	102	0.436
533	0533_nbacourt_0449_frame_0002_png.rf.9c5065.jpg	nbacourt_0449_frame_0002_png.rf.9c5065	KEPT	1.263543725013733	1.263543725013733	109	0.293
534	0534_nbacourt_1468_frame_0007_png.rf.e4374c.jpg	nbacourt_1468_frame_0007_png.rf.e4374c	KEPT	1.2629966735839844	1.2629966735839844	131	0.316
535	0535_nbacourt_1426_frame_0007_png.rf.9d2d12.jpg	nbacourt_1426_frame_0007_png.rf.9d2d12	KEPT	1.261054515838623	1.261054515838623	68	0.223
536	0536_nbacourt_0690_frame_0003_png.rf.be6cb8.jpg	nbacourt_0690_frame_0003_png.rf.be6cb8	KEPT	1.2603404521942139	1.2603404521942139	96	0.337
537	0537_nbacourt_1745_frame_0010_png.rf.d08eff.jpg	nbacourt_1745_frame_0010_png.rf.d08eff	KEPT	1.2532765865325928	1.2532765865325928	103	0.392
538	0538_nbacourt_1508_frame_0008_png.rf.1d19ae.jpg	nbacourt_1508_frame_0008_png.rf.1d19ae	KEPT	1.2511048316955566	1.2511048316955566	70	0.402
539	0539_nbacourt_1331_frame_0006_png.rf.f9fc9a.jpg	nbacourt_1331_frame_0006_png.rf.f9fc9a	KEPT	1.2503612041473389	1.2503612041473389	88	0.335
540	0540_nbacourt_0895_frame_0004_png.rf.aff5e0.jpg	nbacourt_0895_frame_0004_png.rf.aff5e0	KEPT	1.2498377561569214	1.2498377561569214	91	0.320
541	0541_nbacourt_1370_frame_0007_png.rf.32a49e.jpg	nbacourt_1370_frame_0007_png.rf.32a49e	KEPT	1.2497934103012085	1.2497934103012085	80	0.338
542	0542_nbacourt_1444_frame_0007_png.rf.b46b7f.jpg	nbacourt_1444_frame_0007_png.rf.b46b7f	SNAPPED	1.4584051370620728	1.2471811771392822	45	0.252
543	0543_nbacourt_1481_frame_0007_png.rf.f3a507.jpg	nbacourt_1481_frame_0007_png.rf.f3a507	KEPT	1.244668960571289	1.244668960571289	91	0.223
544	0544_nbacourt_1735_frame_0010_png.rf.abe30d.jpg	nbacourt_1735_frame_0010_png.rf.abe30d	KEPT	1.2433972358703613	1.2433972358703613	67	0.253
545	0545_nbacourt_1549_frame_0008_png.rf.7577ea.jpg	nbacourt_1549_frame_0008_png.rf.7577ea	KEPT	1.2421765327453613	1.2421765327453613	66	0.262
546	0546_nbacourt_1532_frame_0008_png.rf.4bd183.jpg	nbacourt_1532_frame_0008_png.rf.4bd183	KEPT	1.2420437335968018	1.2420437335968018	117	0.325
547	0547_nbacourt_0706_frame_0003_png.rf.c95ebe.jpg	nbacourt_0706_frame_0003_png.rf.c95ebe	KEPT	1.239459753036499	1.239459753036499	74	0.448
548	0548_nbacourt_1291_frame_0006_png.rf.c6855c.jpg	nbacourt_1291_frame_0006_png.rf.c6855c	KEPT	1.237250566482544	1.237250566482544	81	0.415
549	0549_nbacourt_0623_frame_0003_png.rf.68d6a7.jpg	nbacourt_0623_frame_0003_png.rf.68d6a7	KEPT	1.2281508445739746	1.2281508445739746	55	0.368
550	0550_nbacourt_0870_frame_0004_png.rf.92b4c5.jpg	nbacourt_0870_frame_0004_png.rf.92b4c5	KEPT	1.2260972261428833	1.2260972261428833	96	0.443
551	0551_nbacourt_1412_frame_0007_png.rf.7cc539.jpg	nbacourt_1412_frame_0007_png.rf.7cc539	KEPT	1.2247912883758545	1.2247912883758545	81	0.247
552	0552_nbacourt_2199_frame_0003_png.rf.fd01b7.jpg	nbacourt_2199_frame_0003_png.rf.fd01b7	KEPT	1.2244635820388794	1.2244635820388794	86	0.439
553	0553_nbacourt_0083_frame_0000_png.rf.a27f26.jpg	nbacourt_0083_frame_0000_png.rf.a27f26	KEPT	1.2215609550476074	1.2215609550476074	41	0.307
554	0554_nbacourt_1539_frame_0008_png.rf.5d8733.jpg	nbacourt_1539_frame_0008_png.rf.5d8733	KEPT	1.221092939376831	1.221092939376831	79	0.240
555	0555_nbacourt_0904_frame_0004_png.rf.c336b0.jpg	nbacourt_0904_frame_0004_png.rf.c336b0	KEPT	1.2199863195419312	1.2199863195419312	55	0.261
556	0556_nbacourt_2074_frame_0005_png.rf.f0f986.jpg	nbacourt_2074_frame_0005_png.rf.f0f986	KEPT	1.2184644937515259	1.2184644937515259	132	0.297
557	0557_nbacourt_2220_frame_0006_png.rf.13b0b0.jpg	nbacourt_2220_frame_0006_png.rf.13b0b0	SNAPPED	1.677600383758545	1.2184078693389893	56	0.457
558	0558_nbacourt_1805_frame_0012_png.rf.209107.jpg	nbacourt_1805_frame_0012_png.rf.209107	KEPT	1.211952567100525	1.211952567100525	130	0.377
559	0559_nbacourt_0193_frame_0001_png.rf.45b7ea.jpg	nbacourt_0193_frame_0001_png.rf.45b7ea	KEPT	1.2102115154266357	1.2102115154266357	92	0.447
560	0560_nbacourt_1871_frame_0014_png.rf.a131d6.jpg	nbacourt_1871_frame_0014_png.rf.a131d6	KEPT	1.2098491191864014	1.2098491191864014	77	0.139
561	0561_nbacourt_0068_frame_0000_png.rf.80ecb6.jpg	nbacourt_0068_frame_0000_png.rf.80ecb6	KEPT	1.205202579498291	1.205202579498291	119	0.407
562	0562_nbacourt_0786_frame_0004_png.rf.2f9775.jpg	nbacourt_0786_frame_0004_png.rf.2f9775	SNAPPED	1.8218939304351807	1.204046368598938	53	0.196
563	0563_nbacourt_1553_frame_0008_png.rf.824782.jpg	nbacourt_1553_frame_0008_png.rf.824782	KEPT	1.2032510042190552	1.2032510042190552	56	0.174
564	0564_nbacourt_1940_frame_0020_png.rf.f51340.jpg	nbacourt_1940_frame_0020_png.rf.f51340	KEPT	1.2004966735839844	1.2004966735839844	99	0.189
565	0565_nbacourt_1788_frame_0011_png.rf.b8f7dd.jpg	nbacourt_1788_frame_0011_png.rf.b8f7dd	KEPT	1.199684739112854	1.199684739112854	81	0.425
566	0566_nbacourt_0842_frame_0004_png.rf.72a206.jpg	nbacourt_0842_frame_0004_png.rf.72a206	KEPT	1.1983383893966675	1.1983383893966675	68	0.231
567	0567_nbacourt_0129_frame_0000_png.rf.eff2d6.jpg	nbacourt_0129_frame_0000_png.rf.eff2d6	KEPT	1.1983141899108887	1.1983141899108887	54	0.297
568	0568_nbacourt_0072_frame_0000_png.rf.87b876.jpg	nbacourt_0072_frame_0000_png.rf.87b876	KEPT	1.1961570978164673	1.1961570978164673	79	0.463
569	0569_nbacourt_1160_frame_0005_png.rf.f44733.jpg	nbacourt_1160_frame_0005_png.rf.f44733	KEPT	1.1918411254882812	1.1918411254882812	54	0.252
570	0570_nbacourt_0672_frame_0003_png.rf.a86327.jpg	nbacourt_0672_frame_0003_png.rf.a86327	KEPT	1.1897848844528198	1.1897848844528198	109	0.476
571	0571_nbacourt_1403_frame_0007_png.rf.67faf8.jpg	nbacourt_1403_frame_0007_png.rf.67faf8	KEPT	1.1857655048370361	1.1857655048370361	97	0.350
572	0572_nbacourt_1164_frame_0005_png.rf.f82288.jpg	nbacourt_1164_frame_0005_png.rf.f82288	SNAPPED	1.4825516939163208	1.1838293075561523	64	0.201
573	0573_nbacourt_0050_frame_0000_png.rf.6562ea.jpg	nbacourt_0050_frame_0000_png.rf.6562ea	KEPT	1.1824920177459717	1.1824920177459717	65	0.216
574	0574_nbacourt_2109_frame_0007_png.rf.7b4c7a.jpg	nbacourt_2109_frame_0007_png.rf.7b4c7a	KEPT	1.1751922369003296	1.1751922369003296	36	0.000
575	0575_nbacourt_0064_frame_0000_png.rf.7ab71c.jpg	nbacourt_0064_frame_0000_png.rf.7ab71c	KEPT	1.1723904609680176	1.1723904609680176	38	0.437
576	0576_nbacourt_2041_frame_0004_png.rf.01c3ae.jpg	nbacourt_2041_frame_0004_png.rf.01c3ae	KEPT	1.1723883152008057	1.1723883152008057	106	0.199
577	0577_nbacourt_0351_frame_0002_png.rf.211c40.jpg	nbacourt_0351_frame_0002_png.rf.211c40	KEPT	1.1696275472640991	1.1696275472640991	103	0.544
578	0578_nbacourt_0902_frame_0004_png.rf.bc767b.jpg	nbacourt_0902_frame_0004_png.rf.bc767b	KEPT	1.1647132635116577	1.1647132635116577	70	0.170
579	0579_nbacourt_1615_frame_0009_png.rf.1e3969.jpg	nbacourt_1615_frame_0009_png.rf.1e3969	KEPT	1.1644306182861328	1.1644306182861328	140	0.405
580	0580_nbacourt_1262_frame_0006_png.rf.929684.jpg	nbacourt_1262_frame_0006_png.rf.929684	KEPT	1.159743309020996	1.159743309020996	70	0.291
581	0581_nbacourt_0374_frame_0002_png.rf.419ad5.jpg	nbacourt_0374_frame_0002_png.rf.419ad5	KEPT	1.157096028327942	1.157096028327942	28	0.000
582	0582_nbacourt_0621_frame_0003_png.rf.682e8e.jpg	nbacourt_0621_frame_0003_png.rf.682e8e	KEPT	1.1557549238204956	1.1557549238204956	103	0.445
583	0583_nbacourt_0491_frame_0002_png.rf.cd175e.jpg	nbacourt_0491_frame_0002_png.rf.cd175e	KEPT	1.1555590629577637	1.1555590629577637	98	0.360
584	0584_nbacourt_0232_frame_0001_png.rf.78e0d5.jpg	nbacourt_0232_frame_0001_png.rf.78e0d5	KEPT	1.154718279838562	1.154718279838562	96	0.421
585	0585_nbacourt_0022_frame_0000_png.rf.2475bc.jpg	nbacourt_0022_frame_0000_png.rf.2475bc	SNAPPED	1.4476076364517212	1.1513519287109375	52	0.223
586	0586_nbacourt_0936_frame_0004_png.rf.eef0cc.jpg	nbacourt_0936_frame_0004_png.rf.eef0cc	KEPT	1.150486946105957	1.150486946105957	51	0.325
587	0587_nbacourt_1150_frame_0005_png.rf.ec1492.jpg	nbacourt_1150_frame_0005_png.rf.ec1492	KEPT	1.1417357921600342	1.1417357921600342	87	0.369
588	0588_nbacourt_0844_frame_0004_png.rf.73b35c.jpg	nbacourt_0844_frame_0004_png.rf.73b35c	KEPT	1.1377753019332886	1.1377753019332886	77	0.388
589	0589_nbacourt_2113_frame_0007_png.rf.dacd76.jpg	nbacourt_2113_frame_0007_png.rf.dacd76	SNAPPED	2.088547706604004	1.1376957893371582	87	0.414
590	0590_nbacourt_0254_frame_0001_png.rf.99f545.jpg	nbacourt_0254_frame_0001_png.rf.99f545	KEPT	1.1353693008422852	1.1353693008422852	89	0.212
591	0591_nbacourt_1452_frame_0007_png.rf.bfcf77.jpg	nbacourt_1452_frame_0007_png.rf.bfcf77	KEPT	1.1324427127838135	1.1324427127838135	78	0.258
592	0592_nbacourt_0476_frame_0002_png.rf.bb6dc7.jpg	nbacourt_0476_frame_0002_png.rf.bb6dc7	KEPT	1.1319406032562256	1.1319406032562256	26	0.000
593	0593_nbacourt_1556_frame_0008_png.rf.83e918.jpg	nbacourt_1556_frame_0008_png.rf.83e918	KEPT	1.131150245666504	1.131150245666504	130	0.376
594	0594_nbacourt_1204_frame_0006_png.rf.369aff.jpg	nbacourt_1204_frame_0006_png.rf.369aff	KEPT	1.1303508281707764	1.1303508281707764	98	0.515
595	0595_nbacourt_0498_frame_0002_png.rf.da18ef.jpg	nbacourt_0498_frame_0002_png.rf.da18ef	SNAPPED	1.630675196647644	1.1295241117477417	53	0.331
596	0596_nbacourt_1803_frame_0012_png.rf.15e8ba.jpg	nbacourt_1803_frame_0012_png.rf.15e8ba	KEPT	1.12798273563385	1.12798273563385	120	0.293
597	0597_nbacourt_1949_frame_0023_png.rf.e4fa18.jpg	nbacourt_1949_frame_0023_png.rf.e4fa18	SNAPPED	2.095202922821045	1.1267439126968384	56	0.307
598	0598_nbacourt_0561_frame_0003_png.rf.22e641.jpg	nbacourt_0561_frame_0003_png.rf.22e641	KEPT	1.1256821155548096	1.1256821155548096	72	0.120
599	0599_nbacourt_0502_frame_0002_png.rf.dee15a.jpg	nbacourt_0502_frame_0002_png.rf.dee15a	KEPT	1.1234124898910522	1.1234124898910522	23	0.000
600	0600_nbacourt_1526_frame_0008_png.rf.44c111.jpg	nbacourt_1526_frame_0008_png.rf.44c111	KEPT	1.1216729879379272	1.1216729879379272	128	0.238
601	0601_nbacourt_1287_frame_0006_png.rf.c495d6.jpg	nbacourt_1287_frame_0006_png.rf.c495d6	KEPT	1.1151971817016602	1.1151971817016602	51	0.193
602	0602_nbacourt_0595_frame_0003_png.rf.4b2514.jpg	nbacourt_0595_frame_0003_png.rf.4b2514	KEPT	1.1065303087234497	1.1065303087234497	99	0.336
603	0603_nbacourt_1123_frame_0005_png.rf.cb63f1.jpg	nbacourt_1123_frame_0005_png.rf.cb63f1	KEPT	1.1061546802520752	1.1061546802520752	63	0.244
604	0604_nbacourt_0392_frame_0002_png.rf.53a05a.jpg	nbacourt_0392_frame_0002_png.rf.53a05a	KEPT	1.1059579849243164	1.1059579849243164	126	0.183
605	0605_nbacourt_0539_frame_0003_png.rf.07b1ea.jpg	nbacourt_0539_frame_0003_png.rf.07b1ea	KEPT	1.105942964553833	1.105942964553833	97	0.344
606	0606_nbacourt_1197_frame_0006_png.rf.2bc9f8.jpg	nbacourt_1197_frame_0006_png.rf.2bc9f8	KEPT	1.1025081872940063	1.1025081872940063	55	0.410
607	0607_nbacourt_1138_frame_0005_png.rf.e15fbc.jpg	nbacourt_1138_frame_0005_png.rf.e15fbc	KEPT	1.0987863540649414	1.0987863540649414	56	0.216
608	0608_nbacourt_2257_frame_0015_png.rf.2a91eb.jpg	nbacourt_2257_frame_0015_png.rf.2a91eb	KEPT	1.0958360433578491	1.0958360433578491	212	0.359
609	0609_nbacourt_1241_frame_0006_png.rf.6cea82.jpg	nbacourt_1241_frame_0006_png.rf.6cea82	KEPT	1.0922967195510864	1.0922967195510864	94	0.225
610	0610_nbacourt_0978_frame_0005_png.rf.1d8e47.jpg	nbacourt_0978_frame_0005_png.rf.1d8e47	KEPT	1.0906164646148682	1.0906164646148682	110	0.464
611	0611_nbacourt_2131_frame_0009_png.rf.9dd74f.jpg	nbacourt_2131_frame_0009_png.rf.9dd74f	KEPT	1.0890300273895264	1.0890300273895264	105	0.315
612	0612_nbacourt_2191_frame_0002_png.rf.fda55f.jpg	nbacourt_2191_frame_0002_png.rf.fda55f	KEPT	1.0871363878250122	1.0871363878250122	59	0.193
613	0613_nbacourt_0927_frame_0004_png.rf.e6131c.jpg	nbacourt_0927_frame_0004_png.rf.e6131c	SNAPPED	1.8909226655960083	1.0779119729995728	63	0.277
614	0614_nbacourt_0530_frame_0002_png.rf.f8d16b.jpg	nbacourt_0530_frame_0002_png.rf.f8d16b	KEPT	1.0731840133666992	1.0731840133666992	85	0.141
615	0615_nbacourt_1097_frame_0005_png.rf.b42777.jpg	nbacourt_1097_frame_0005_png.rf.b42777	KEPT	1.0711208581924438	1.0711208581924438	85	0.417
616	0616_nbacourt_2004_frame_0001_png.rf.c60147.jpg	nbacourt_2004_frame_0001_png.rf.c60147	KEPT	1.070753812789917	1.070753812789917	71	0.244
617	0617_nbacourt_2176_frame_0000_png.rf.c4f27f.jpg	nbacourt_2176_frame_0000_png.rf.c4f27f	KEPT	1.070122480392456	1.070122480392456	28	0.000
618	0618_nbacourt_1274_frame_0006_png.rf.ad9ce3.jpg	nbacourt_1274_frame_0006_png.rf.ad9ce3	KEPT	1.0678051710128784	1.0678051710128784	69	0.166
619	0619_nbacourt_2207_frame_0004_png.rf.52ccbc.jpg	nbacourt_2207_frame_0004_png.rf.52ccbc	KEPT	1.0623729228973389	1.0623729228973389	119	0.331
620	0620_nbacourt_0156_frame_0001_png.rf.11d7b0.jpg	nbacourt_0156_frame_0001_png.rf.11d7b0	SNAPPED	1.0888993740081787	1.0609536170959473	112	0.359
621	0621_nbacourt_2234_frame_0008_png.rf.4b5b55.jpg	nbacourt_2234_frame_0008_png.rf.4b5b55	KEPT	1.060666799545288	1.060666799545288	89	0.199
622	0622_nbacourt_2129_frame_0009_png.rf.88b9b1.jpg	nbacourt_2129_frame_0009_png.rf.88b9b1	KEPT	1.0591952800750732	1.0591952800750732	96	0.256
623	0623_nbacourt_1891_frame_0016_png.rf.9f42f7.jpg	nbacourt_1891_frame_0016_png.rf.9f42f7	KEPT	1.0580304861068726	1.0580304861068726	113	0.205
624	0624_nbacourt_1857_frame_0014_png.rf.1345ef.jpg	nbacourt_1857_frame_0014_png.rf.1345ef	KEPT	1.0579595565795898	1.0579595565795898	64	0.456
625	0625_nbacourt_0399_frame_0002_png.rf.5c164f.jpg	nbacourt_0399_frame_0002_png.rf.5c164f	KEPT	1.057816743850708	1.057816743850708	134	0.183
626	0626_nbacourt_0747_frame_0004_png.rf.05afc9.jpg	nbacourt_0747_frame_0004_png.rf.05afc9	KEPT	1.055588722229004	1.055588722229004	84	0.264
627	0627_nbacourt_1395_frame_0007_png.rf.55095e.jpg	nbacourt_1395_frame_0007_png.rf.55095e	SNAPPED	1.500017762184143	1.0546016693115234	75	0.179
628	0628_nbacourt_0214_frame_0001_png.rf.5ed64b.jpg	nbacourt_0214_frame_0001_png.rf.5ed64b	SNAPPED	2.0520243644714355	1.0541441440582275	94	0.365
629	0629_nbacourt_0311_frame_0001_png.rf.eb9951.jpg	nbacourt_0311_frame_0001_png.rf.eb9951	KEPT	1.0507593154907227	1.0507593154907227	97	0.343
630	0630_nbacourt_0540_frame_0003_png.rf.0a6068.jpg	nbacourt_0540_frame_0003_png.rf.0a6068	KEPT	1.0436331033706665	1.0436331033706665	108	0.417
631	0631_nbacourt_1694_frame_0010_png.rf.156311.jpg	nbacourt_1694_frame_0010_png.rf.156311	SNAPPED	1.4037301540374756	1.0434627532958984	50	0.220
632	0632_nbacourt_1318_frame_0006_png.rf.e69e07.jpg	nbacourt_1318_frame_0006_png.rf.e69e07	KEPT	1.042901873588562	1.042901873588562	70	0.244
633	0633_nbacourt_0806_frame_0004_png.rf.4abd82.jpg	nbacourt_0806_frame_0004_png.rf.4abd82	KEPT	1.0419838428497314	1.0419838428497314	84	0.361
634	0634_nbacourt_1887_frame_0016_png.rf.4d77fd.jpg	nbacourt_1887_frame_0016_png.rf.4d77fd	KEPT	1.0378707647323608	1.0378707647323608	108	0.212
635	0635_nbacourt_1373_frame_0007_png.rf.352408.jpg	nbacourt_1373_frame_0007_png.rf.352408	SNAPPED	1.9413690567016602	1.036804437637329	72	0.332
636	0636_nbacourt_0867_frame_0004_png.rf.8f47e0.jpg	nbacourt_0867_frame_0004_png.rf.8f47e0	KEPT	1.0352544784545898	1.0352544784545898	81	0.241
637	0637_nbacourt_0295_frame_0001_png.rf.d05596.jpg	nbacourt_0295_frame_0001_png.rf.d05596	SNAPPED	1.384385347366333	1.0352504253387451	52	0.427
638	0638_nbacourt_1339_frame_0007_png.rf.033eaa.jpg	nbacourt_1339_frame_0007_png.rf.033eaa	SNAPPED	1.249003291130066	1.0346758365631104	47	0.324
639	0639_nbacourt_0413_frame_0002_png.rf.70604a.jpg	nbacourt_0413_frame_0002_png.rf.70604a	SNAPPED	1.1150966882705688	1.0326658487319946	142	0.525
640	0640_nbacourt_1273_frame_0006_png.rf.a78c55.jpg	nbacourt_1273_frame_0006_png.rf.a78c55	KEPT	1.0305020809173584	1.0305020809173584	92	0.362
641	0641_nbacourt_0829_frame_0004_png.rf.641341.jpg	nbacourt_0829_frame_0004_png.rf.641341	SNAPPED	2.0282535552978516	1.0293605327606201	76	0.444
642	0642_nbacourt_2261_frame_0034_png.rf.b68c10.jpg	nbacourt_2261_frame_0034_png.rf.b68c10	KEPT	1.02895188331604	1.02895188331604	55	0.314
643	0643_nbacourt_0230_frame_0001_png.rf.7851f6.jpg	nbacourt_0230_frame_0001_png.rf.7851f6	KEPT	1.0283327102661133	1.0283327102661133	100	0.282
644	0644_nbacourt_0496_frame_0002_png.rf.d7d7e8.jpg	nbacourt_0496_frame_0002_png.rf.d7d7e8	KEPT	1.0277882814407349	1.0277882814407349	131	0.184
645	0645_nbacourt_2096_frame_0006_png.rf.e62406.jpg	nbacourt_2096_frame_0006_png.rf.e62406	SNAPPED	1.436370849609375	1.0276069641113281	94	0.447
646	0646_nbacourt_1145_frame_0005_png.rf.e900c0.jpg	nbacourt_1145_frame_0005_png.rf.e900c0	KEPT	1.019644021987915	1.019644021987915	88	0.210
647	0647_nbacourt_0607_frame_0003_png.rf.5a189b.jpg	nbacourt_0607_frame_0003_png.rf.5a189b	KEPT	1.0194659233093262	1.0194659233093262	99	0.268
648	0648_nbacourt_0768_frame_0004_png.rf.1d31af.jpg	nbacourt_0768_frame_0004_png.rf.1d31af	SNAPPED	2.2587075233459473	1.0184484720230103	63	0.387
649	0649_nbacourt_1074_frame_0005_png.rf.9b125c.jpg	nbacourt_1074_frame_0005_png.rf.9b125c	KEPT	1.0150502920150757	1.0150502920150757	68	0.324
650	0650_nbacourt_2007_frame_0002_png.rf.069a8f.jpg	nbacourt_2007_frame_0002_png.rf.069a8f	SNAPPED	1.5565719604492188	1.0139737129211426	136	0.422
651	0651_nbacourt_1080_frame_0005_png.rf.a5c205.jpg	nbacourt_1080_frame_0005_png.rf.a5c205	SNAPPED	1.9183533191680908	1.013429880142212	54	0.390
652	0652_nbacourt_1285_frame_0006_png.rf.c24f5a.jpg	nbacourt_1285_frame_0006_png.rf.c24f5a	KEPT	1.0119104385375977	1.0119104385375977	92	0.324
653	0653_nbacourt_0868_frame_0004_png.rf.9000b8.jpg	nbacourt_0868_frame_0004_png.rf.9000b8	SNAPPED	2.119602918624878	1.0117944478988647	72	0.241
654	0654_nbacourt_2031_frame_0003_png.rf.9d4a3a.jpg	nbacourt_2031_frame_0003_png.rf.9d4a3a	SNAPPED	1.2396570444107056	1.010781168937683	101	0.322
655	0655_nbacourt_1906_frame_0017_png.rf.e6d442.jpg	nbacourt_1906_frame_0017_png.rf.e6d442	SNAPPED	2.012861728668213	1.0101850032806396	79	0.102
656	0656_nbacourt_0554_frame_0003_png.rf.18017e.jpg	nbacourt_0554_frame_0003_png.rf.18017e	SNAPPED	1.3946096897125244	1.0085923671722412	100	0.473
657	0657_nbacourt_0140_frame_0000_png.rf.ff5506.jpg	nbacourt_0140_frame_0000_png.rf.ff5506	SNAPPED	2.2562272548675537	1.007538914680481	66	0.255
658	0658_nbacourt_2180_frame_0001_png.rf.6cb9e0.jpg	nbacourt_2180_frame_0001_png.rf.6cb9e0	SNAPPED	2.1506707668304443	1.0035510063171387	102	0.402
