rank	file	frame	game	floor_frac	old-aug_sane	old-aug_res	old-aug_match	old-aug_pts	NEW-33_sane	NEW-33_res	NEW-33_match	NEW-33_pts	NEW-grid_sane	NEW-grid_res	NEW-grid_match	NEW-grid_pts
1270	1270_H56iR3188P0_s1620_t0276.jpg	H56iR3188P0_s1620_t0276	2013 SAS@MIA	0.146	0	nan	0	0	1	5.462109088897705	52	13	1	2.7232656478881836	64	36
1271	1271_qAeUUwn-A8s_s4200_t0002.jpg	qAeUUwn-A8s_s4200_t0002	2024 DEN@MIN	0.432	0	nan	0	0	1	4.8786540031433105	55	11	1	2.672402858734131	71	25
1272	1272_qAeUUwn-A8s_s2580_t0106.jpg	qAeUUwn-A8s_s2580_t0106	2024 DEN@MIN	0.452	1	5.423371315002441	95	12	1	4.208922386169434	64	15	1	2.6016488075256348	83	37
1273	1273_H56iR3188P0_s1620_t0274.jpg	H56iR3188P0_s1620_t0274	2013 SAS@MIA	0.141	0	nan	0	15	1	4.070357799530029	52	13	1	2.597018003463745	62	37
1274	1274_92fLApYaCGI_s1380_t0146.jpg	92fLApYaCGI_s1380_t0146	1998 CHI@UTA	0.288	0	nan	0	0	1	4.229663848876953	29	11	1	2.5913281440734863	23	26
1275	1275_92fLApYaCGI_s1380_t0002.jpg	92fLApYaCGI_s1380_t0002	1998 CHI@UTA	0.320	0	nan	0	0	1	4.386719703674316	26	11	1	2.571321964263916	24	33
1276	1276_qAeUUwn-A8s_s2580_t0104.jpg	qAeUUwn-A8s_s2580_t0104	2024 DEN@MIN	0.454	1	2.916411876678467	81	12	1	5.003828525543213	89	15	1	2.568363666534424	91	37
1277	1277_qAeUUwn-A8s_s4200_t0240.jpg	qAeUUwn-A8s_s4200_t0240	2024 DEN@MIN	0.465	1	4.500007152557373	31	7	1	5.632772922515869	39	8	1	2.559974193572998	50	45
1278	1278_92fLApYaCGI_s3480_t0010.jpg	92fLApYaCGI_s3480_t0010	1998 CHI@UTA	0.469	1	4.19543981552124	30	7	1	nan	10	6	1	2.500162363052368	29	33
1279	1279_H56iR3188P0_s1620_t0088.jpg	H56iR3188P0_s1620_t0088	2013 SAS@MIA	0.186	0	nan	0	0	1	5.913704872131348	44	13	1	2.500063419342041	43	37
1280	1280_H56iR3188P0_s1620_t0084.jpg	H56iR3188P0_s1620_t0084	2013 SAS@MIA	0.259	1	4.50040864944458	50	10	1	4.285813808441162	25	12	1	2.498100519180298	33	48
1281	1281_92fLApYaCGI_s1380_t0086.jpg	92fLApYaCGI_s1380_t0086	1998 CHI@UTA	0.319	1	2.9429216384887695	43	12	1	3.493718147277832	40	12	1	2.4876961708068848	26	33
1282	1282_92fLApYaCGI_s5580_t0020.jpg	92fLApYaCGI_s5580_t0020	1998 CHI@UTA	0.310	1	5.50001335144043	37	12	1	2.802781581878662	46	15	1	2.4815335273742676	40	45
1283	1283_H56iR3188P0_s6540_t0166.jpg	H56iR3188P0_s6540_t0166	2013 SAS@MIA	0.128	0	nan	0	0	1	3.5156383514404297	22	12	1	2.439019203186035	24	39
1284	1284_8Ap3jYl0nAA_s5340_t0070.jpg	8Ap3jYl0nAA_s5340_t0070	2019 TOR@PHI	0.134	1	3.9412760734558105	57	12	1	6.107645511627197	40	13	1	2.405883550643921	45	32
1285	1285_H56iR3188P0_s1620_t0248.jpg	H56iR3188P0_s1620_t0248	2013 SAS@MIA	0.186	1	6.248613357543945	35	14	0	nan	0	0	1	2.394653558731079	26	33
1286	1286_8Ap3jYl0nAA_s3300_t0070.jpg	8Ap3jYl0nAA_s3300_t0070	2019 TOR@PHI	0.278	0	nan	0	3	1	4.9429802894592285	63	12	1	2.1070687770843506	65	40
1287	1287_qAeUUwn-A8s_s2580_t0120.jpg	qAeUUwn-A8s_s2580_t0120	2024 DEN@MIN	0.354	0	nan	0	0	1	5.208063125610352	74	10	1	1.9703128337860107	74	25
1288	1288_92fLApYaCGI_s5580_t0016.jpg	92fLApYaCGI_s5580_t0016	1998 CHI@UTA	0.274	1	4.69777250289917	21	15	1	2.9262962341308594	46	14	1	1.7183269262313843	21	43
1289	1289_92fLApYaCGI_s3480_t0240.jpg	92fLApYaCGI_s3480_t0240	1998 CHI@UTA	0.195	1	5.676052570343018	20	17	0	nan	0	0	1	1.500002145767212	23	53
1290	1290_H56iR3188P0_s4080_t0034.jpg	H56iR3188P0_s4080_t0034	2013 SAS@MIA	0.174	1	nan	14	16	1	5.029143810272217	39	13	1	1.4999934434890747	47	37
