rank	file	frame	n_code2	flag	verts_on	med_px	support
558	0558_nbacourt_0597_frame_0003_png.rf.4c88f1.jpg	nbacourt_0597_frame_0003_png.rf.4c88f1	5	-	13	20.06	0.184
559	0559_nbacourt_0971_frame_0005_png.rf.13c8c7.jpg	nbacourt_0971_frame_0005_png.rf.13c8c7	6	-	13	20.06	0.155
560	0560_nbacourt_1202_frame_0006_png.rf.35f2d0.jpg	nbacourt_1202_frame_0006_png.rf.35f2d0	6	-	13	20.06	0.168
561	0561_nbacourt_1514_frame_0008_png.rf.2a1272.jpg	nbacourt_1514_frame_0008_png.rf.2a1272	6	-	15	20.06	0.144
562	0562_nbacourt_1726_frame_0010_png.rf.91e35d.jpg	nbacourt_1726_frame_0010_png.rf.91e35d	6	-	14	20.06	0.276
563	0563_nbacourt_1766_frame_0011_png.rf.59163e.jpg	nbacourt_1766_frame_0011_png.rf.59163e	5	-	11	20.06	0.282
564	0564_nbacourt_1932_frame_0020_png.rf.51e6d5.jpg	nbacourt_1932_frame_0020_png.rf.51e6d5	7	-	19	20.06	0.182
565	0565_nbacourt_2245_frame_0010_png.rf.e0d4c3.jpg	nbacourt_2245_frame_0010_png.rf.e0d4c3	5	-	10	20.06	0.218
566	0566_nbacourt_1937_frame_0020_png.rf.891585.jpg	nbacourt_1937_frame_0020_png.rf.891585	6	-	15	20.03	0.123
567	0567_nbacourt_2239_frame_0009_png.rf.e778ec.jpg	nbacourt_2239_frame_0009_png.rf.e778ec	5	-	13	20.03	0.250
568	0568_nbacourt_2120_frame_0008_png.rf.923fd0.jpg	nbacourt_2120_frame_0008_png.rf.923fd0	5	-	11	20.01	0.174
569	0569_nbacourt_0567_frame_0003_png.rf.2d91b0.jpg	nbacourt_0567_frame_0003_png.rf.2d91b0	6	-	13	20.01	0.196
570	0570_nbacourt_2224_frame_0006_png.rf.bc0b03.jpg	nbacourt_2224_frame_0006_png.rf.bc0b03	6	-	12	19.98	0.293
571	0571_nbacourt_0989_frame_0005_png.rf.276b52.jpg	nbacourt_0989_frame_0005_png.rf.276b52	6	-	14	19.96	0.222
572	0572_nbacourt_1204_frame_0006_png.rf.369aff.jpg	nbacourt_1204_frame_0006_png.rf.369aff	6	-	13	19.96	0.168
573	0573_nbacourt_0193_frame_0001_png.rf.45b7ea.jpg	nbacourt_0193_frame_0001_png.rf.45b7ea	5	-	12	19.96	0.235
574	0574_nbacourt_1423_frame_0007_png.rf.9b33d9.jpg	nbacourt_1423_frame_0007_png.rf.9b33d9	7	-	18	19.96	0.199
575	0575_nbacourt_1962_frame_0029_png.rf.8e1a88.jpg	nbacourt_1962_frame_0029_png.rf.8e1a88	5	-	11	19.96	0.200
576	0576_nbacourt_0748_frame_0004_png.rf.06fb05.jpg	nbacourt_0748_frame_0004_png.rf.06fb05	6	-	13	19.95	0.163
577	0577_nbacourt_0737_frame_0003_png.rf.f78390.jpg	nbacourt_0737_frame_0003_png.rf.f78390	6	-	15	19.93	0.204
578	0578_nbacourt_1104_frame_0005_png.rf.b8e372.jpg	nbacourt_1104_frame_0005_png.rf.b8e372	6	-	12	19.93	0.226
579	0579_nbacourt_1496_frame_0008_png.rf.0b5b73.jpg	nbacourt_1496_frame_0008_png.rf.0b5b73	6	-	15	19.93	0.175
580	0580_nbacourt_1773_frame_0011_png.rf.770271.jpg	nbacourt_1773_frame_0011_png.rf.770271	6	-	14	19.93	0.218
581	0581_nbacourt_1938_frame_0020_png.rf.a54b9b.jpg	nbacourt_1938_frame_0020_png.rf.a54b9b	6	-	15	19.93	0.160
582	0582_nbacourt_2169_frame_0000_png.rf.0aa399.jpg	nbacourt_2169_frame_0000_png.rf.0aa399	6	-	15	19.93	0.158
583	0583_nbacourt_0763_frame_0004_png.rf.177304.jpg	nbacourt_0763_frame_0004_png.rf.177304	6	-	13	19.90	0.240
584	0584_nbacourt_1061_frame_0005_png.rf.87f1a8.jpg	nbacourt_1061_frame_0005_png.rf.87f1a8	6	-	12	19.87	0.202
585	0585_nbacourt_1786_frame_0011_png.rf.b63a2c.jpg	nbacourt_1786_frame_0011_png.rf.b63a2c	6	-	14	19.87	0.209
586	0586_nbacourt_1510_frame_0008_png.rf.208c06.jpg	nbacourt_1510_frame_0008_png.rf.208c06	6	-	14	19.84	0.150
587	0587_nbacourt_0548_frame_0003_png.rf.118d6a.jpg	nbacourt_0548_frame_0003_png.rf.118d6a	6	-	12	19.84	0.258
588	0588_nbacourt_0919_frame_0004_png.rf.d8d135.jpg	nbacourt_0919_frame_0004_png.rf.d8d135	6	-	15	19.84	0.225
589	0589_nbacourt_1230_frame_0006_png.rf.5dda02.jpg	nbacourt_1230_frame_0006_png.rf.5dda02	5	-	12	19.84	0.169
590	0590_nbacourt_2080_frame_0006_png.rf.5cbcea.jpg	nbacourt_2080_frame_0006_png.rf.5cbcea	5	-	10	19.84	0.296
591	0591_nbacourt_2165_frame_0021_png.rf.8a94d8.jpg	nbacourt_2165_frame_0021_png.rf.8a94d8	5	-	10	19.84	0.254
592	0592_nbacourt_0883_frame_0004_png.rf.a89714.jpg	nbacourt_0883_frame_0004_png.rf.a89714	6	-	15	19.80	0.219
593	0593_nbacourt_2153_frame_0013_png.rf.48bd89.jpg	nbacourt_2153_frame_0013_png.rf.48bd89	5	-	13	19.80	0.247
594	0594_nbacourt_0287_frame_0001_png.rf.bde390.jpg	nbacourt_0287_frame_0001_png.rf.bde390	5	-	12	19.80	0.212
595	0595_nbacourt_0557_frame_0003_png.rf.1da094.jpg	nbacourt_0557_frame_0003_png.rf.1da094	6	-	12	19.80	0.196
596	0596_nbacourt_0818_frame_0004_png.rf.5b4a49.jpg	nbacourt_0818_frame_0004_png.rf.5b4a49	6	-	15	19.80	0.257
597	0597_nbacourt_1251_frame_0006_png.rf.833119.jpg	nbacourt_1251_frame_0006_png.rf.833119	6	-	15	19.80	0.305
598	0598_nbacourt_1282_frame_0006_png.rf.b7ac5a.jpg	nbacourt_1282_frame_0006_png.rf.b7ac5a	6	-	15	19.80	0.314
599	0599_nbacourt_2150_frame_0012_png.rf.d1bd25.jpg	nbacourt_2150_frame_0012_png.rf.d1bd25	7	-	18	19.80	0.193
600	0600_nbacourt_0294_frame_0001_png.rf.cfd8d8.jpg	nbacourt_0294_frame_0001_png.rf.cfd8d8	5	-	10	19.78	0.309
601	0601_nbacourt_2135_frame_0009_png.rf.eeb6a2.jpg	nbacourt_2135_frame_0009_png.rf.eeb6a2	6	-	15	19.78	0.194
602	0602_nbacourt_0208_frame_0001_png.rf.58b4c4.jpg	nbacourt_0208_frame_0001_png.rf.58b4c4	6	-	15	19.74	0.232
603	0603_nbacourt_0178_frame_0001_png.rf.37eee1.jpg	nbacourt_0178_frame_0001_png.rf.37eee1	6	-	15	19.72	0.173
604	0604_nbacourt_1086_frame_0005_png.rf.aa2b57.jpg	nbacourt_1086_frame_0005_png.rf.aa2b57	6	-	14	19.71	0.198
605	0605_nbacourt_1125_frame_0005_png.rf.cd1939.jpg	nbacourt_1125_frame_0005_png.rf.cd1939	5	-	14	19.71	0.216
606	0606_nbacourt_1735_frame_0010_png.rf.abe30d.jpg	nbacourt_1735_frame_0010_png.rf.abe30d	5	-	14	19.71	0.269
607	0607_nbacourt_2162_frame_0016_png.rf.103794.jpg	nbacourt_2162_frame_0016_png.rf.103794	5	-	9	19.71	0.260
608	0608_nbacourt_0014_frame_0000_png.rf.1e07f8.jpg	nbacourt_0014_frame_0000_png.rf.1e07f8	10	-	12	19.68	0.227
609	0609_nbacourt_0516_frame_0002_png.rf.e96aa8.jpg	nbacourt_0516_frame_0002_png.rf.e96aa8	6	-	15	19.68	0.150
610	0610_nbacourt_0753_frame_0004_png.rf.0c4f88.jpg	nbacourt_0753_frame_0004_png.rf.0c4f88	4	-	10	19.68	0.176
611	0611_nbacourt_0786_frame_0004_png.rf.2f9775.jpg	nbacourt_0786_frame_0004_png.rf.2f9775	6	-	16	19.68	0.194
612	0612_nbacourt_0915_frame_0004_png.rf.d3cd7a.jpg	nbacourt_0915_frame_0004_png.rf.d3cd7a	6	-	13	19.68	0.155
613	0613_nbacourt_1806_frame_0012_png.rf.26f975.jpg	nbacourt_1806_frame_0012_png.rf.26f975	5	-	11	19.68	0.276
614	0614_nbacourt_1928_frame_0019_png.rf.b05908.jpg	nbacourt_1928_frame_0019_png.rf.b05908	7	-	19	19.68	0.266
615	0615_nbacourt_0716_frame_0003_png.rf.d4fbb0.jpg	nbacourt_0716_frame_0003_png.rf.d4fbb0	6	-	15	19.66	0.255
616	0616_nbacourt_1194_frame_0006_png.rf.20afa7.jpg	nbacourt_1194_frame_0006_png.rf.20afa7	5	-	10	19.61	0.338
617	0617_nbacourt_2232_frame_0007_png.rf.f9e0b6.jpg	nbacourt_2232_frame_0007_png.rf.f9e0b6	5	-	9	19.61	0.289
618	0618_nbacourt_0564_frame_0003_png.rf.2662a0.jpg	nbacourt_0564_frame_0003_png.rf.2662a0	5	-	14	19.60	0.186
619	0619_nbacourt_0866_frame_0004_png.rf.8d66e0.jpg	nbacourt_0866_frame_0004_png.rf.8d66e0	5	-	12	19.55	0.247
620	0620_nbacourt_1253_frame_0006_png.rf.85b5c3.jpg	nbacourt_1253_frame_0006_png.rf.85b5c3	5	-	13	19.55	0.253
621	0621_nbacourt_1280_frame_0006_png.rf.b70486.jpg	nbacourt_1280_frame_0006_png.rf.b70486	5	-	14	19.55	0.280
622	0622_nbacourt_1330_frame_0006_png.rf.f94f5c.jpg	nbacourt_1330_frame_0006_png.rf.f94f5c	6	-	16	19.55	0.191
623	0623_nbacourt_2048_frame_0004_png.rf.8d7a36.jpg	nbacourt_2048_frame_0004_png.rf.8d7a36	6	-	15	19.55	0.227
624	0624_nbacourt_2212_frame_0005_png.rf.12541d.jpg	nbacourt_2212_frame_0005_png.rf.12541d	6	-	16	19.55	0.208
625	0625_nbacourt_0887_frame_0004_png.rf.aa8e7a.jpg	nbacourt_0887_frame_0004_png.rf.aa8e7a	6	-	15	19.53	0.219
626	0626_nbacourt_0329_frame_0002_png.rf.0163d6.jpg	nbacourt_0329_frame_0002_png.rf.0163d6	5	-	12	19.51	0.145
627	0627_nbacourt_0690_frame_0003_png.rf.be6cb8.jpg	nbacourt_0690_frame_0003_png.rf.be6cb8	5	-	13	19.51	0.200
628	0628_nbacourt_0815_frame_0004_png.rf.577988.jpg	nbacourt_0815_frame_0004_png.rf.577988	6	-	13	19.51	0.253
629	0629_nbacourt_0870_frame_0004_png.rf.92b4c5.jpg	nbacourt_0870_frame_0004_png.rf.92b4c5	6	-	15	19.51	0.198
630	0630_nbacourt_1154_frame_0005_png.rf.eda80b.jpg	nbacourt_1154_frame_0005_png.rf.eda80b	5	-	12	19.51	0.105
631	0631_nbacourt_1188_frame_0006_png.rf.19787e.jpg	nbacourt_1188_frame_0006_png.rf.19787e	5	-	9	19.51	0.240
632	0632_nbacourt_1306_frame_0006_png.rf.d704bd.jpg	nbacourt_1306_frame_0006_png.rf.d704bd	5	-	14	19.51	0.247
633	0633_nbacourt_2138_frame_0010_png.rf.630f3a.jpg	nbacourt_2138_frame_0010_png.rf.630f3a	5	-	14	19.51	0.228
634	0634_nbacourt_1954_frame_0025_png.rf.d05135.jpg	nbacourt_1954_frame_0025_png.rf.d05135	5	-	9	19.47	0.237
635	0635_nbacourt_1986_frame_0000_png.rf.a09a25.jpg	nbacourt_1986_frame_0000_png.rf.a09a25	6	-	15	19.47	0.230
636	0636_nbacourt_0714_frame_0003_png.rf.d2a10d.jpg	nbacourt_0714_frame_0003_png.rf.d2a10d	6	-	12	19.44	0.286
637	0637_nbacourt_0442_frame_0002_png.rf.90db36.jpg	nbacourt_0442_frame_0002_png.rf.90db36	6	-	14	19.42	0.234
638	0638_nbacourt_0514_frame_0002_png.rf.e73ecf.jpg	nbacourt_0514_frame_0002_png.rf.e73ecf	6	-	14	19.42	0.277
639	0639_nbacourt_0909_frame_0004_png.rf.c7fc74.jpg	nbacourt_0909_frame_0004_png.rf.c7fc74	6	-	13	19.42	0.202
640	0640_nbacourt_1006_frame_0005_png.rf.449c56.jpg	nbacourt_1006_frame_0005_png.rf.449c56	6	-	15	19.42	0.248
641	0641_nbacourt_1176_frame_0006_png.rf.00e6fa.jpg	nbacourt_1176_frame_0006_png.rf.00e6fa	6	-	15	19.42	0.261
642	0642_nbacourt_0025_frame_0000_png.rf.2ad52f.jpg	nbacourt_0025_frame_0000_png.rf.2ad52f	11	-	14	19.41	0.167
643	0643_nbacourt_0002_frame_0000_png.rf.0728a6.jpg	nbacourt_0002_frame_0000_png.rf.0728a6	11	-	15	19.39	0.273
644	0644_nbacourt_1263_frame_0006_png.rf.978ff8.jpg	nbacourt_1263_frame_0006_png.rf.978ff8	5	-	14	19.39	0.206
645	0645_nbacourt_1440_frame_0007_png.rf.ac61b4.jpg	nbacourt_1440_frame_0007_png.rf.ac61b4	5	-	14	19.39	0.143
646	0646_nbacourt_1518_frame_0008_png.rf.3039c3.jpg	nbacourt_1518_frame_0008_png.rf.3039c3	5	-	11	19.39	0.214
647	0647_nbacourt_0251_frame_0001_png.rf.9736f8.jpg	nbacourt_0251_frame_0001_png.rf.9736f8	6	-	13	19.39	0.212
648	0648_nbacourt_0461_frame_0002_png.rf.acc81a.jpg	nbacourt_0461_frame_0002_png.rf.acc81a	6	-	15	19.39	0.150
649	0649_nbacourt_0636_frame_0003_png.rf.752c7d.jpg	nbacourt_0636_frame_0003_png.rf.752c7d	5	-	9	19.39	0.195
650	0650_nbacourt_0855_frame_0004_png.rf.7ef791.jpg	nbacourt_0855_frame_0004_png.rf.7ef791	6	-	15	19.39	0.204
651	0651_nbacourt_1209_frame_0006_png.rf.40ac15.jpg	nbacourt_1209_frame_0006_png.rf.40ac15	6	-	14	19.39	0.258
652	0652_nbacourt_1236_frame_0006_png.rf.65a3b6.jpg	nbacourt_1236_frame_0006_png.rf.65a3b6	6	-	16	19.39	0.200
653	0653_nbacourt_1360_frame_0007_png.rf.235964.jpg	nbacourt_1360_frame_0007_png.rf.235964	4	-	10	19.39	0.247
654	0654_nbacourt_1506_frame_0008_png.rf.1a013d.jpg	nbacourt_1506_frame_0008_png.rf.1a013d	5	-	11	19.39	0.190
655	0655_nbacourt_1891_frame_0016_png.rf.9f42f7.jpg	nbacourt_1891_frame_0016_png.rf.9f42f7	7	-	18	19.39	0.193
656	0656_nbacourt_0963_frame_0005_png.rf.0d92a9.jpg	nbacourt_0963_frame_0005_png.rf.0d92a9	6	-	15	19.36	0.188
657	0657_nbacourt_1907_frame_0017_png.rf.f66382.jpg	nbacourt_1907_frame_0017_png.rf.f66382	6	-	18	19.36	0.194
658	0658_nbacourt_0047_frame_0000_png.rf.572ab5.jpg	nbacourt_0047_frame_0000_png.rf.572ab5	6	-	12	19.36	0.181
659	0659_nbacourt_0672_frame_0003_png.rf.a86327.jpg	nbacourt_0672_frame_0003_png.rf.a86327	6	-	12	19.32	0.228
660	0660_nbacourt_1810_frame_0012_png.rf.6ca039.jpg	nbacourt_1810_frame_0012_png.rf.6ca039	5	-	11	19.32	0.263
661	0661_nbacourt_0642_frame_0003_png.rf.7fd7c0.jpg	nbacourt_0642_frame_0003_png.rf.7fd7c0	7	-	18	19.30	0.170
662	0662_nbacourt_1887_frame_0016_png.rf.4d77fd.jpg	nbacourt_1887_frame_0016_png.rf.4d77fd	7	-	18	19.30	0.172
663	0663_nbacourt_2226_frame_0006_png.rf.ed8644.jpg	nbacourt_2226_frame_0006_png.rf.ed8644	6	-	15	19.28	0.268
664	0664_nbacourt_0219_frame_0001_png.rf.663397.jpg	nbacourt_0219_frame_0001_png.rf.663397	7	-	17	19.26	0.156
665	0665_nbacourt_1227_frame_0006_png.rf.522e30.jpg	nbacourt_1227_frame_0006_png.rf.522e30	4	-	13	19.26	0.185
666	0666_nbacourt_1884_frame_0016_png.rf.04822e.jpg	nbacourt_1884_frame_0016_png.rf.04822e	7	-	18	19.26	0.186
667	0667_nbacourt_2111_frame_0007_png.rf.85b7df.jpg	nbacourt_2111_frame_0007_png.rf.85b7df	6	-	12	19.23	0.279
668	0668_nbacourt_0076_frame_0000_png.rf.90e088.jpg	nbacourt_0076_frame_0000_png.rf.90e088	6	-	13	19.22	0.265
669	0669_nbacourt_2219_frame_0006_png.rf.0942c7.jpg	nbacourt_2219_frame_0006_png.rf.0942c7	5	-	9	19.22	0.200
670	0670_nbacourt_0692_frame_0003_png.rf.c0bf7d.jpg	nbacourt_0692_frame_0003_png.rf.c0bf7d	6	-	15	19.20	0.277
671	0671_nbacourt_1524_frame_0008_png.rf.408818.jpg	nbacourt_1524_frame_0008_png.rf.408818	6	-	15	19.20	0.380
672	0672_nbacourt_2035_frame_0003_png.rf.ced3f5.jpg	nbacourt_2035_frame_0003_png.rf.ced3f5	6	-	15	19.20	0.245
673	0673_nbacourt_1313_frame_0006_png.rf.e14a24.jpg	nbacourt_1313_frame_0006_png.rf.e14a24	5	-	10	19.18	0.300
674	0674_nbacourt_0346_frame_0002_png.rf.12388f.jpg	nbacourt_0346_frame_0002_png.rf.12388f	7	-	18	19.17	0.284
675	0675_nbacourt_0615_frame_0003_png.rf.60f78d.jpg	nbacourt_0615_frame_0003_png.rf.60f78d	5	-	13	19.17	0.175
676	0676_nbacourt_1337_frame_0007_png.rf.019a77.jpg	nbacourt_1337_frame_0007_png.rf.019a77	5	-	10	19.17	0.253
677	0677_nbacourt_1533_frame_0008_png.rf.527a74.jpg	nbacourt_1533_frame_0008_png.rf.527a74	6	-	15	19.17	0.220
678	0678_nbacourt_1902_frame_0017_png.rf.85c8c1.jpg	nbacourt_1902_frame_0017_png.rf.85c8c1	6	-	18	19.14	0.181
679	0679_nbacourt_1180_frame_0006_png.rf.0468be.jpg	nbacourt_1180_frame_0006_png.rf.0468be	6	-	15	19.14	0.252
680	0680_nbacourt_1234_frame_0006_png.rf.61669a.jpg	nbacourt_1234_frame_0006_png.rf.61669a	5	-	10	19.14	0.312
681	0681_nbacourt_1371_frame_0007_png.rf.33c68f.jpg	nbacourt_1371_frame_0007_png.rf.33c68f	6	-	13	19.14	0.231
682	0682_nbacourt_1511_frame_0008_png.rf.225c89.jpg	nbacourt_1511_frame_0008_png.rf.225c89	6	-	15	19.14	0.193
683	0683_nbacourt_0040_frame_0000_png.rf.44195c.jpg	nbacourt_0040_frame_0000_png.rf.44195c	8	-	13	19.10	0.242
684	0684_nbacourt_1361_frame_0007_png.rf.23eca5.jpg	nbacourt_1361_frame_0007_png.rf.23eca5	6	-	15	19.10	0.174
685	0685_nbacourt_1376_frame_0007_png.rf.38c40d.jpg	nbacourt_1376_frame_0007_png.rf.38c40d	5	-	14	19.10	0.301
686	0686_nbacourt_1721_frame_0010_png.rf.7b85f0.jpg	nbacourt_1721_frame_0010_png.rf.7b85f0	6	-	14	19.10	0.267
687	0687_nbacourt_1804_frame_0012_png.rf.1f5dc5.jpg	nbacourt_1804_frame_0012_png.rf.1f5dc5	5	-	11	19.10	0.263
688	0688_nbacourt_2010_frame_0002_png.rf.735c39.jpg	nbacourt_2010_frame_0002_png.rf.735c39	4	-	10	19.10	0.183
689	0689_nbacourt_1281_frame_0006_png.rf.b7a2ee.jpg	nbacourt_1281_frame_0006_png.rf.b7a2ee	4	-	13	19.07	0.152
690	0690_nbacourt_1571_frame_0008_png.rf.b831f5.jpg	nbacourt_1571_frame_0008_png.rf.b831f5	7	-	18	19.05	0.176
691	0691_nbacourt_1071_frame_0005_png.rf.960328.jpg	nbacourt_1071_frame_0005_png.rf.960328	6	-	12	19.04	0.214
692	0692_nbacourt_1491_frame_0008_png.rf.00b069.jpg	nbacourt_1491_frame_0008_png.rf.00b069	5	-	11	19.04	0.286
693	0693_nbacourt_0795_frame_0004_png.rf.425c04.jpg	nbacourt_0795_frame_0004_png.rf.425c04	6	-	13	19.03	0.280
694	0694_nbacourt_0384_frame_0002_png.rf.4bed94.jpg	nbacourt_0384_frame_0002_png.rf.4bed94	6	-	15	19.01	0.185
695	0695_nbacourt_1168_frame_0005_png.rf.fda310.jpg	nbacourt_1168_frame_0005_png.rf.fda310	5	-	15	19.01	0.242
696	0696_nbacourt_1888_frame_0016_png.rf.627af0.jpg	nbacourt_1888_frame_0016_png.rf.627af0	6	-	13	19.01	0.235
697	0697_nbacourt_0159_frame_0001_png.rf.177d5f.jpg	nbacourt_0159_frame_0001_png.rf.177d5f	6	-	14	19.01	0.225
698	0698_nbacourt_0950_frame_0005_png.rf.01d465.jpg	nbacourt_0950_frame_0005_png.rf.01d465	6	-	15	19.01	0.248
699	0699_nbacourt_2097_frame_0006_png.rf.e826f9.jpg	nbacourt_2097_frame_0006_png.rf.e826f9	6	-	12	19.01	0.267
700	0700_nbacourt_2112_frame_0007_png.rf.d10ec6.jpg	nbacourt_2112_frame_0007_png.rf.d10ec6	6	-	17	19.01	0.153
701	0701_nbacourt_1761_frame_0011_png.rf.2acf31.jpg	nbacourt_1761_frame_0011_png.rf.2acf31	6	-	12	18.99	0.234
702	0702_nbacourt_0009_frame_0000_png.rf.14c3b0.jpg	nbacourt_0009_frame_0000_png.rf.14c3b0	7	-	8	18.97	0.235
703	0703_nbacourt_0319_frame_0001_png.rf.f99af4.jpg	nbacourt_0319_frame_0001_png.rf.f99af4	6	-	15	18.97	0.256
704	0704_nbacourt_0635_frame_0003_png.rf.728424.jpg	nbacourt_0635_frame_0003_png.rf.728424	4	-	8	18.97	0.169
705	0705_nbacourt_0881_frame_0004_png.rf.a5b9fb.jpg	nbacourt_0881_frame_0004_png.rf.a5b9fb	6	-	14	18.97	0.229
706	0706_nbacourt_0978_frame_0005_png.rf.1d8e47.jpg	nbacourt_0978_frame_0005_png.rf.1d8e47	6	-	15	18.97	0.231
707	0707_nbacourt_1026_frame_0005_png.rf.6118b3.jpg	nbacourt_1026_frame_0005_png.rf.6118b3	5	-	14	18.97	0.186
708	0708_nbacourt_1029_frame_0005_png.rf.63b7e0.jpg	nbacourt_1029_frame_0005_png.rf.63b7e0	5	-	14	18.97	0.227
709	0709_nbacourt_1103_frame_0005_png.rf.b88412.jpg	nbacourt_1103_frame_0005_png.rf.b88412	6	-	14	18.97	0.200
710	0710_nbacourt_1414_frame_0007_png.rf.80b78b.jpg	nbacourt_1414_frame_0007_png.rf.80b78b	6	-	13	18.97	0.216
711	0711_nbacourt_1541_frame_0008_png.rf.64ccec.jpg	nbacourt_1541_frame_0008_png.rf.64ccec	6	-	15	18.97	0.277
712	0712_nbacourt_0744_frame_0004_png.rf.01b548.jpg	nbacourt_0744_frame_0004_png.rf.01b548	6	-	15	18.96	0.207
713	0713_nbacourt_0134_frame_0000_png.rf.f92972.jpg	nbacourt_0134_frame_0000_png.rf.f92972	5	-	12	18.95	0.250
714	0714_nbacourt_1934_frame_0020_png.rf.55621c.jpg	nbacourt_1934_frame_0020_png.rf.55621c	7	-	19	18.93	0.175
715	0715_nbacourt_1331_frame_0006_png.rf.f9fc9a.jpg	nbacourt_1331_frame_0006_png.rf.f9fc9a	5	-	13	18.93	0.174
716	0716_nbacourt_1515_frame_0008_png.rf.2aed71.jpg	nbacourt_1515_frame_0008_png.rf.2aed71	7	-	18	18.93	0.182
717	0717_nbacourt_1175_frame_0005_png.rf.ff86fe.jpg	nbacourt_1175_frame_0005_png.rf.ff86fe	5	-	12	18.88	0.242
718	0718_nbacourt_1629_frame_0009_png.rf.485931.jpg	nbacourt_1629_frame_0009_png.rf.485931	5	-	13	18.88	0.167
719	0719_nbacourt_1657_frame_0009_png.rf.9296c8.jpg	nbacourt_1657_frame_0009_png.rf.9296c8	5	-	13	18.88	0.189
720	0720_nbacourt_0065_frame_0000_png.rf.7bd5a5.jpg	nbacourt_0065_frame_0000_png.rf.7bd5a5	6	-	13	18.88	0.242
721	0721_nbacourt_1944_frame_0023_png.rf.04141f.jpg	nbacourt_1944_frame_0023_png.rf.04141f	5	-	14	18.88	0.269
722	0722_nbacourt_0947_frame_0004_png.rf.ffda48.jpg	nbacourt_0947_frame_0004_png.rf.ffda48	6	-	16	18.86	0.210
723	0723_nbacourt_1160_frame_0005_png.rf.f44733.jpg	nbacourt_1160_frame_0005_png.rf.f44733	5	-	12	18.86	0.128
724	0724_nbacourt_1720_frame_0010_png.rf.71f6c7.jpg	nbacourt_1720_frame_0010_png.rf.71f6c7	5	-	11	18.86	0.159
725	0725_nbacourt_1487_frame_0007_png.rf.fa60a5.jpg	nbacourt_1487_frame_0007_png.rf.fa60a5	5	-	12	18.85	0.169
726	0726_nbacourt_0114_frame_0000_png.rf.d643a7.jpg	nbacourt_0114_frame_0000_png.rf.d643a7	4	-	10	18.85	0.193
727	0727_nbacourt_0569_frame_0003_png.rf.2f366a.jpg	nbacourt_0569_frame_0003_png.rf.2f366a	6	-	16	18.85	0.167
728	0728_nbacourt_1113_frame_0005_png.rf.c070e4.jpg	nbacourt_1113_frame_0005_png.rf.c070e4	6	-	11	18.85	0.329
729	0729_nbacourt_1300_frame_0006_png.rf.d25d50.jpg	nbacourt_1300_frame_0006_png.rf.d25d50	6	-	15	18.85	0.225
730	0730_nbacourt_1912_frame_0018_png.rf.4c5acc.jpg	nbacourt_1912_frame_0018_png.rf.4c5acc	5	-	9	18.85	0.274
731	0731_nbacourt_2082_frame_0006_png.rf.80a599.jpg	nbacourt_2082_frame_0006_png.rf.80a599	5	-	10	18.85	0.232
732	0732_nbacourt_0902_frame_0004_png.rf.bc767b.jpg	nbacourt_0902_frame_0004_png.rf.bc767b	6	-	15	18.82	0.158
733	0733_nbacourt_2167_frame_0024_png.rf.f46861.jpg	nbacourt_2167_frame_0024_png.rf.f46861	5	-	10	18.80	0.250
734	0734_nbacourt_0233_frame_0001_png.rf.794eef.jpg	nbacourt_0233_frame_0001_png.rf.794eef	5	-	12	18.76	0.271
735	0735_nbacourt_0970_frame_0005_png.rf.1251f7.jpg	nbacourt_0970_frame_0005_png.rf.1251f7	6	-	14	18.76	0.171
736	0736_nbacourt_1035_frame_0005_png.rf.6c98a0.jpg	nbacourt_1035_frame_0005_png.rf.6c98a0	6	-	11	18.76	0.316
737	0737_nbacourt_1119_frame_0005_png.rf.c920ac.jpg	nbacourt_1119_frame_0005_png.rf.c920ac	5	-	14	18.76	0.232
738	0738_nbacourt_1199_frame_0006_png.rf.300a2f.jpg	nbacourt_1199_frame_0006_png.rf.300a2f	6	-	14	18.76	0.227
739	0739_nbacourt_1297_frame_0006_png.rf.d1bb5a.jpg	nbacourt_1297_frame_0006_png.rf.d1bb5a	5	-	13	18.76	0.280
740	0740_nbacourt_1354_frame_0007_png.rf.16b6ec.jpg	nbacourt_1354_frame_0007_png.rf.16b6ec	5	-	10	18.76	0.333
741	0741_nbacourt_1379_frame_0007_png.rf.3a426f.jpg	nbacourt_1379_frame_0007_png.rf.3a426f	5	-	10	18.76	0.309
742	0742_nbacourt_1549_frame_0008_png.rf.7577ea.jpg	nbacourt_1549_frame_0008_png.rf.7577ea	5	-	9	18.76	0.304
743	0743_nbacourt_1551_frame_0008_png.rf.7e221b.jpg	nbacourt_1551_frame_0008_png.rf.7e221b	5	-	9	18.76	0.304
744	0744_nbacourt_0974_frame_0005_png.rf.176404.jpg	nbacourt_0974_frame_0005_png.rf.176404	6	-	15	18.72	0.205
745	0745_nbacourt_0209_frame_0001_png.rf.58bb3a.jpg	nbacourt_0209_frame_0001_png.rf.58bb3a	6	-	13	18.72	0.109
746	0746_nbacourt_0368_frame_0002_png.rf.3aa198.jpg	nbacourt_0368_frame_0002_png.rf.3aa198	5	-	12	18.72	0.145
747	0747_nbacourt_0427_frame_0002_png.rf.860913.jpg	nbacourt_0427_frame_0002_png.rf.860913	6	-	14	18.72	0.287
748	0748_nbacourt_0754_frame_0004_png.rf.10e1f8.jpg	nbacourt_0754_frame_0004_png.rf.10e1f8	5	-	10	18.72	0.329
